CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
BURGOS;BUSTILLO DE VILLARCAYO;09515
BURGOS;BUSTILLO DEL PARAMO;09129
BURGOS;BUSTO DE BUREBA;09244
BURGOS;BUSTO DE TREVI—O;09215
BURGOS;BUTRERA;09568
BURGOS;CABA—AS DE JUARROS;09198
BURGOS;CABA—AS DE VIRTUS;09572
BURGOS;CABA—ES DE ESGUEVA;09350
BURGOS;CABA—UELA, LA;09141
BURGOS;CABEZON DE LA SIERRA;09612
BURGOS;CABIA;09239
BURGOS;CABORREDONDO;09191
BURGOS;CADAGUA;09589
BURGOS;CADI—ANOS;09549
BURGOS;CALERUEGA;09451
BURGOS;CALZADA DE BUREBA;09244
BURGOS;CALZADA DE LOSA;09510
BURGOS;CAMENO;09245
BURGOS;CAMPAS, LAS;09585
BURGOS;CAMPILLO DE ARANDA;09493
BURGOS;CAMPILLO DE MENA;09587
BURGOS;CAMPINO DE BRICIA;09572
BURGOS;CAMPO;09555
BURGOS;CAMPOLARA;09650
BURGOS;CANICOSA DE LA SIERRA;09692
BURGOS;CANIEGO;09587
BURGOS;CA—IZAR DE AMAYA;09135
BURGOS;CA—IZAR DE ARGA—O DE LOS AJOS;09133
BURGOS;CANTABRANA;09593
BURGOS;CANTONAD;09587
BURGOS;CARAZO;09611
BURGOS;CARCEDO DE BUREBA;09592
BURGOS;CARCEDO DE BURGOS;09193
BURGOS;CARDE—ADIJO;09194
BURGOS;CARDE—AJIMENO;09193
BURGOS;CARDE—UELA RIOPICO;09192
BURGOS;CARRASCAL, EL;09316
BURGOS;CARRASQUEDO;09588
BURGOS;CARRIAS;09248
BURGOS;CARTUJA DE MIRAFLORES;09193
BURGOS;CASADILLA;09589
BURGOS;CASANOVA;09490
BURGOS;CASARES;09515
BURGOS;CASCAJARES DE BUREBA;09280
BURGOS;CASCAJARES DE LA SIERRA;09640
BURGOS;CASETAS, LAS;09589
BURGOS;CASILLAS;09556
BURGOS;CASTA—ARES;09199
BURGOS;CASTELLANOS DE BUREBA;09593
BURGOS;CASTELLANOS DE CASTRO;09227
BURGOS;CASTIL DE CARRIAS;09248
BURGOS;CASTIL DE LENCES;09592
BURGOS;CASTIL DE PEONES;09258
BURGOS;CASTILDELGADO;09259
BURGOS;CASTRECIAS;34492
BURGOS;CASTRESANA;09510
BURGOS;CASTRICCIONES;09512
BURGOS;CASTRILLO DE BEZANA;09572
BURGOS;CASTRILLO DE LA REINA;09691
BURGOS;CASTRILLO DE LA VEGA;09391
BURGOS;CASTRILLO DE MURCIA;09109
BURGOS;CASTRILLO DE RIO PISUERGA;09108
BURGOS;CASTRILLO DE RUCIOS;09141
BURGOS;CASTRILLO DE SOLARANA;09348
BURGOS;CASTRILLO DEL VAL;09193
BURGOS;CASTRILLO MATAJUDIOS;09107
BURGOS;CASTROBARTO;09514
BURGOS;CASTROCENIZA;09348
BURGOS;CASTROJERIZ;09110
BURGOS;CASTROMORCA;09133
BURGOS;CASTROVIDO;09613
BURGOS;CAYUELA;09239
BURGOS;CAYUELA, LA;09585
BURGOS;CEBOLLEROS;09515
BURGOS;CEBRECOS;09348
BURGOS;CELADA DE LA TORRE;09591
BURGOS;CELADA DEL CAMINO;09226
BURGOS;CELADAS, LAS;09150
BURGOS;CELADILLA SOTOBRIN;09140
BURGOS;CENTRAL DE IBERDUERO;09196
BURGOS;CERCA, LA;09514
BURGOS;CERECEDA;09559
BURGOS;CERECEDA DE MENA;09586
BURGOS;CEREZO;09585
BURGOS;CEREZO DE RIO TIRON;09270
BURGOS;CERNEGULA;09141
BURGOS;CERRATON DE JUAROS;09292
BURGOS;CESPEDES;09553
BURGOS;CIADONCHA;09228
BURGOS;CIDAD DE EBRO;09558
BURGOS;CIDAD DE VALDEPORRES;09574
BURGOS;CIELLA;09588
BURGOS;CIGUENZA;09556
BURGOS;CILIEZA;09589
BURGOS;CILLAPERLATA;09213
BURGOS;CILLERUELO DE ABAJO;09349
BURGOS;CILLERUELO DE ARRIBA;09349
BURGOS;CILLERUELO DE BEZANA;09572
BURGOS;CILLERUELO DE BRICIA;09572
BURGOS;CIRION;09588
BURGOS;CIRUELOS DE CERVERA;09610
BURGOS;CITORES DEL PARAMO;09123
BURGOS;COBOS DE LA MOLINA;09591
BURGOS;COCULINA;09129
BURGOS;COGOLLOS;09320
BURGOS;COGULLOS;09557
BURGOS;COJOBAR;09620
BURGOS;COLINA DE LOSA;09514
BURGOS;CONCEJERO DE MENA;09587
BURGOS;CONDADO DE VALDIVIELSO;09559
BURGOS;CONGOSTO;09124
BURGOS;CONSORTES;09572
BURGOS;CONTRERAS;09613
BURGOS;CORMENZANA;09210
BURGOS;CORNEJO DE SOTOSCUEVA;09568
BURGOS;CORNUDILLA;09246
BURGOS;CORRALEJO;09127
BURGOS;CORRALES, LOS;09219
BURGOS;CORTES;09193
BURGOS;CORU—A DEL CONDE;09410
BURGOS;COTAR;09192
BURGOS;COVANERA;09143
BURGOS;COVARRUBIAS;09346
BURGOS;COVIDES;09589
BURGOS;COZUELA;09588
BURGOS;CRESPOS;09572
BURGOS;CRIALES DE LOSA;09512
BURGOS;CRISTANTES;09589
BURGOS;CRISTO DE VILLAHIZAN;09339
BURGOS;CUBILLA DE LA SIERRA;09211
BURGOS;CUBILLEJO DE LARA;09620
BURGOS;CUBILLO DE BUTRON;09551
BURGOS;CUBILLO DE LOSA;09514
BURGOS;CUBILLO DEL CAMPO;09620
BURGOS;CUBILLO DEL CESAR;09620
BURGOS;CUBILLOS DEL ROJO;09572
BURGOS;CUBO DE BUREBA;09280
BURGOS;CUCHO;09215
BURGOS;CUESTA, LA;09569
BURGOS;CUESTAHEDO;09569
BURGOS;CUEVA CARDIEL;09258
BURGOS;CUEVA DE JUARROS;09198
BURGOS;CUEVA DE MANZANEDO;09558
BURGOS;CUEVA DE ROA, LA;09315
BURGOS;CUEVA DE SOTOSCUEVA;09568
BURGOS;CUEVAS DE AMAYA;09136
BURGOS;CUEVAS DE SAN CLEMENTE;09346
BURGOS;CUEVAS, LAS;09585
BURGOS;CUEZVA;09211
BURGOS;CUZCURRITA DE ARANDA;09490
BURGOS;CUZCURRITA DE JUARROS;09198
BURGOS;DOBRO;09551
BURGOS;DO—A SANTOS;09451
BURGOS;DORDONIZ;09217
BURGOS;DORO—O;09215
BURGOS;DOSANTE;09574
BURGOS;EDESA;09569
BURGOS;EDESO;09212
BURGOS;ENCARNACION, LA;09229
BURGOS;ENCIMA DE ANGULO;09588
BURGOS;ENCINILLA;09330
BURGOS;ENCIO;09219
BURGOS;ENTRAMBASAGUAS;09585
BURGOS;ENTRAMBOSRIOS;09568
BURGOS;ERAS, LAS;09514
BURGOS;ESCALADA;09145
BURGOS;ESCANDUSO;09557
BURGOS;ESCA—O;09557
BURGOS;ESCOBADOS DE ABAJO;09559
BURGOS;ESCOBADOS DE ARRIBA;09559
BURGOS;ESCUDEROS DE VALDELUCIO;09127
BURGOS;ESPINO, EL;09219
BURGOS;ESPINOSA DE CERVERA;09610
BURGOS;ESPINOSA DE JUARROS;09198
BURGOS;ESPINOSA DE LOS MONTEROS;09560
BURGOS;ESPINOSA DEL CAMINO;09258
BURGOS;ESPINOSA DEL MONTE;09268
BURGOS;ESPINOSILLA DE SAN BARTOLOME;09150
BURGOS;ESTEPAR;09230
BURGOS;ETERNA;09267
BURGOS;EXTRAMIANA;09549
BURGOS;EZQUERRA;09268
BURGOS;FABRICA DE HARINAS ALAMEDA;09196
BURGOS;FONTIOSO;09349
BURGOS;FRANCO;09215
BURGOS;FRANDOVINEZ;09230
BURGOS;FRESNEDA DE LA SIERRA TIRON;09267
BURGOS;FRESNEDO;09553
BURGOS;FRESNE—A;09259
BURGOS;FRESNILLO DE LAS DUE—AS;09491
BURGOS;FRESNO DE LOSA;09511
BURGOS;FRESNO DE RIO TIRON;09272
BURGOS;FRESNO DE RODILLA;09290
BURGOS;FRIAS;09211
BURGOS;FUENCALENTEJA;09124
BURGOS;FUENCALIENTE DE LUCIO;09127
BURGOS;FUENCALIENTE DE PUERTA;09126
BURGOS;FUENCIVIL;09129
BURGOS;FUENTEBUREBA;09244
BURGOS;FUENTECEN;09315
BURGOS;FUENTELCESPED;09471
BURGOS;FUENTELISENDO;09318
BURGOS;FUENTEMOLINOS;09315
BURGOS;FUENTENEBRO;09461
BURGOS;FUENTEODRA;09124
BURGOS;FUENTES, LAS;09588
BURGOS;FUENTESPINA;09471
BURGOS;FUENTEURBEL;09125
BURGOS;FUIDIO;09216
BURGOS;GABANES;09212
BURGOS;GALARDE;09199
BURGOS;GALBARROS;09247
BURGOS;GALLEGA, LA;09612
BURGOS;GALLEJONES DE ZAMANZAS;09146
BURGOS;GARGANCHON;09268
BURGOS;GARO—A;09212
BURGOS;GAYANGOS;09569
BURGOS;GETE;09612
BURGOS;GIJANO;09585
BURGOS;GOBANTES;09512
BURGOS;GOLERNIO;09215
BURGOS;GRANDIVAL;09217
BURGOS;GREDILLA DE SEDANO;09142
BURGOS;GREDILLA LA POLERA;09141
BURGOS;GRIJALBA;09128
BURGOS;GRISALE—A;09245
BURGOS;GUADILLA DE VILLAMAR;09135
BURGOS;GUIMARA, DE (GJ);09349
BURGOS;GUINICIO;09219
BURGOS;GUMA;09491
BURGOS;GUMIEL DE IZAN;09370
BURGOS;GUMIEL DEL MERCADO;09443
BURGOS;GUZMAN;09314
BURGOS;HACINAS;09611
BURGOS;HAEDILLO;09268
BURGOS;HAEDILLO (EL BERRON);09585
BURGOS;HAEDO;09613
BURGOS;HAEDO DE ANGULO;09588
BURGOS;HAEDO DE BUTRON;09551
BURGOS;HAEDO DE LAS PUEBLAS;09573
BURGOS;HAEDO DE LINARES;09557
BURGOS;HAZA;09316
BURGOS;HERBOSA;09571
BURGOS;HERMOSILLA;09246
BURGOS;HERRAN;09212
BURGOS;HERRERA;09212
BURGOS;HERRERA DE LAS CADERECHAS;09593
BURGOS;HERRERA DE REDONDO;09568
BURGOS;HIERRO;09549
BURGOS;HIGON;09571
BURGOS;HINESTROSA;09119
BURGOS;HINIESTRA;09199
BURGOS;HINOJAL DE RIO PISUERGA;09108
BURGOS;HINOJAR DE CERVERA;09610
BURGOS;HINOJAR DEL REY;09454
BURGOS;HOCINA;09558
BURGOS;HONTANAS;09227
BURGOS;HONTANGAS;09462
BURGOS;HONTOMIN;09141
BURGOS;HONTORIA DE LA CANTERA;09620
BURGOS;HONTORIA DE RIO FRANCO;09342
BURGOS;HONTORIA DE VALDEARADOS;09450
BURGOS;HONTORIA DEL PINAR;09660
BURGOS;HORMAZA;09230
BURGOS;HORMAZAS, LAS;09133
BURGOS;HORMAZUELA;09129
BURGOS;HORNA;09554
BURGOS;HORNES;09587
BURGOS;HORNILLALASTRA;09568
BURGOS;HORNILLALATORRE;09567
BURGOS;HORNILLAYUSO;09568
BURGOS;HORNILLOS DEL CAMINO;09230
BURGOS;HORRA, LA;09311
BURGOS;HORTEZUELOS;09610
BURGOS;HORTIGUELA;09640
BURGOS;HOYALES DE ROA;09316
BURGOS;HOYOS DEL TOZO;09126
BURGOS;HOYUELOS DE LA SIERRA;09615
BURGOS;HOZ DE ARREBA;09572
BURGOS;HOZ DE MENA;09587
BURGOS;HOZ DE VALDIVIELSO;09559
BURGOS;HOZABEJAS;09593
BURGOS;HOZALLA;09511
BURGOS;HUERMECES;09150
BURGOS;HUERTA DE ABAJO;09614
BURGOS;HUERTA DE ARRIBA;09614
BURGOS;HUERTA DE REY;09430
BURGOS;HUESPEDA DE CADERECHAS;09593
BURGOS;HUIDOBRO;09559
BURGOS;HUMADA;09124
BURGOS;HUMIENTA;09620
BURGOS;HURONES;09191
BURGOS;IBEAS DE JUARROS;09198
BURGOS;IBRILLOS;09259
BURGOS;IGLESIAPINTA;09640
BURGOS;IGLESIARRUBIA;09345
BURGOS;IGLESIAS;09227
BURGOS;IMA—A;09213
BURGOS;IMIRURI;09217
BURGOS;INCINILLAS;09558
BURGOS;IRCIO;09219
BURGOS;IRUS DE MENA;09587
BURGOS;ISAR;09130
BURGOS;ITERO DEL CASTILLO;09107
BURGOS;JARAMILLO DE LA FUENTE;09640
BURGOS;JARAMILLO QUEMADO;09640
BURGOS;JUNTA DE LA CERCA;09514
BURGOS;JUNTA DE OTEO;09512
BURGOS;JUNTA DE PUENTEDEY;09557
BURGOS;JUNTA DE RIO LOSA;09512
BURGOS;JUNTA DE SAN MARTIN DE LOSA;09511
BURGOS;JUNTA DE TRASLALOMA;09514
BURGOS;JUNTA DE VILLALBA DE LOSA;09511
BURGOS;JURISDICCION DE SAN ZADORNIL;01427
BURGOS;JURISDICION DE LARA;09650
BURGOS;LADRERA;09294
BURGOS;LANDRAVES;09572
BURGOS;LA—O;09216
BURGOS;LARA DE LOS INFANTES;09651
BURGOS;LASIA;09566
BURGOS;LASTRAS DE LA TORRE;09510
BURGOS;LASTRAS DE LAS HERAS;09514
BURGOS;LASTRAS DE TEZA;09511
BURGOS;LAYA;09587
BURGOS;LECHEDO;09549
BURGOS;LECI—ANA;09587
BURGOS;LECI—ANA DE TOBALINA;09210
BURGOS;LENCES;09592
BURGOS;LERMA;09340
BURGOS;LERMILLA;09141
BURGOS;LEVA;09557
BURGOS;LEZANA DE MENA;09589
BURGOS;LINARES;09557
BURGOS;LINARES DE BRICIA;39232
BURGOS;LLANA, LA;09588
BURGOS;LLANILLO DE VALDELUCIO;09127
BURGOS;LLANO DE BUREBA;09246
BURGOS;LLANO DE MENA;09588
BURGOS;LLORENGOZ;09511
BURGOS;LLOSA, LA;09587
BURGOS;LODOSO;09131
BURGOS;LOMA DE MONTIJA;09569
BURGOS;LOMANA;09213
BURGOS;LOMAS DE VILLAMEDIANA;39232
BURGOS;LORANQUILLO;09272
BURGOS;LORCIO;09588
BURGOS;LORILLA;09144
BURGOS;LOZARES DE TOBALINA;09213
BURGOS;LUENGAS;09588
BURGOS;LUNADA;09566
BURGOS;MACHORRAS, LAS;09566
BURGOS;MADRID DE CADERECHAS;09593
BURGOS;MADRIGAL DEL MONTE;09320
BURGOS;MADRIGALEJO DEL MONTE;09390
BURGOS;MAHALLOS;09128
BURGOS;MAHAMUD;09228
BURGOS;MALTRANA;09585
BURGOS;MALTRANILLA;09585
BURGOS;MAMBLIGA DE LOSA;09511
BURGOS;MAMBRILLA DE CASTREJON;09317
BURGOS;MAMBRILLAS DE LARA;09640
BURGOS;MAMOLAR;09612
BURGOS;MANCILES;09133
BURGOS;MANSILLA;09150
BURGOS;MANZANEDILLO;09558
BURGOS;MANZANEDO;09558
BURGOS;MARAURI;09216
BURGOS;MARCILLO;09244
BURGOS;MARMELLAR DE ABAJO;09131
BURGOS;MARMELLAR DE ARRIBA;09131
BURGOS;MARTIJANA;09588
BURGOS;MASA;09142
BURGOS;MATA;09141
BURGOS;MATA, LA;09589
BURGOS;MATALINDO DE JUARROS;09198
BURGOS;MAZUECO DE LARA;09194
BURGOS;MAZUELA;09228
BURGOS;MAZUELO DE MU—O;09239
BURGOS;MEANA;09215
BURGOS;MECERREYES;09346
BURGOS;MEDIANABELLA;09513
BURGOS;MEDIANAS DE MENA;09588
BURGOS;MEDINA DE POMAR;09500
BURGOS;MEDINILLA DE LA DEHESA;09230
BURGOS;MELGAR DE FERNAMENTAL;09100
BURGOS;MELGOSA DE BURGOS;09591
BURGOS;MELGOSA DE VILLADIEGO;09129
BURGOS;MENAMAYOR;09585
BURGOS;MERCADILLO;09588
BURGOS;MESANZA;09216
BURGOS;MIJALA;09511
BURGOS;MIJANGOS;09515
BURGOS;MIJARADAS (GJ);09191
BURGOS;MIJARELENGUA;09212
BURGOS;MILAGROS;09460
BURGOS;MI—ON;09513
BURGOS;MI—ON DE SANTIBA—EZ;09150
BURGOS;MIRANDA DE EBRO;09200
BURGOS;MIRAVECHE;09280
BURGOS;MODUBAR DE LA CUESTA;09194
BURGOS;MODUBAR DE LA EMPAREDADA;09620
BURGOS;MODUBAR DE SAN CIBRIAN;09194
BURGOS;MOLINA DE UBIERNA;09591
BURGOS;MOLINA PORTILLO DE BUSTO, LA;09211
BURGOS;MOMEDIANO;09512
BURGOS;MONASTERIO DE LA SIERRA;09613
BURGOS;MONASTERIO DE RODILLA;09292
BURGOS;MONCALVILLO;09691
BURGOS;MONEO;09515
BURGOS;MONTA—ANA;09219
BURGOS;MONTE DE VALDEGABON;09360
BURGOS;MONTECILLO;09569
BURGOS;MONTECILLO DE MONTIJA;09569
BURGOS;MONTEJO DE BRICIA;09571
BURGOS;MONTEJO DE CEBAS;09211
BURGOS;MONTEJO DE SAN MIGUEL;09211
BURGOS;MONTERRUBIO DE LA DEMANDA;09615
BURGOS;MONTIANO;09588
BURGOS;MONTORIO;09125
BURGOS;MONTOTO;09572
BURGOS;MONTUENGA;09390
BURGOS;MORADILLO DE ROA;09462
BURGOS;MORADILLO DE SEDANO;09142
BURGOS;MORADILLO DEL CASTILLO;09143
BURGOS;MORAZA;01211
BURGOS;MORIANA;09219
BURGOS;MORQUILLAS;09191
BURGOS;MOSCADOR DE TREVI—O;09217
BURGOS;MOVILLA;09246
BURGOS;MOZARES;09555
BURGOS;MOZONCILLO DE JUARROS;09198
BURGOS;MOZONCILLO DE OCA;09258
BURGOS;MOZUELOS;09142
BURGOS;MUERGAS;09215
BURGOS;MUNDILLA;09127
BURGOS;MUNILLA DE HOZ DE ARREBA;09572
BURGOS;MURITA;09511
BURGOS;NAVA DE ORDUNTE;09586
BURGOS;NAVA DE ROA;09318
BURGOS;NAVANGOS;09512
BURGOS;NAVAS DE BUREBA;09249
BURGOS;NAVAS DE PINAR;42142
BURGOS;NAVE, LA;09219
BURGOS;NEBREDA;09348
BURGOS;NEILA;09679
BURGOS;NELA;09557
BURGOS;NIDAGUILA;09142
BURGOS;NIEVES, LAS;09566
BURGOS;NOCECO;09569
BURGOS;NOCEDAL (CH);09585
BURGOS;NOCEDAL (FCA);09585
BURGOS;NOCEDO;09142
BURGOS;NOFUENTES;09515
BURGOS;NUESTRA SE—ORA DE LA CUADRA;09125
BURGOS;NUEZ DE ABAJO, LA;09159
BURGOS;NUEZ DE ARRIBA, LA;09125
BURGOS;OBARENES;09280
BURGOS;OCILLA;09294
BURGOS;OCON DE VILLAFRANCA;09258
BURGOS;OGUETA;09216
BURGOS;OJEDA DE CADERECHAS;09593
BURGOS;OLMEDILLO DE ROA;09311
BURGOS;OLMILLOS DE MU—O;09228
BURGOS;OLMILLOS DE SASAMON;09123
BURGOS;OLMOS ALBOS;09620
BURGOS;OLMOS DE ATAPUERCA;09199
BURGOS;OLMOS DE LA PICAZA;09133
BURGOS;O—A;09530
BURGOS;OPIO;09585
BURGOS;OQUILLAS;09350
BURGOS;ORBA—ANOS;09212
BURGOS;ORBANEJA DEL CASTILLO;09145
BURGOS;ORBANEJA RIO PICO;09192
BURGOS;ORDEJON DE ABAJO;09124
BURGOS;ORDEJON DE ARRIBA;09124
BURGOS;ORDEJON DE ORDUNTE;09587
BURGOS;ORDEN, LA;09549
BURGOS;ORDUNTE;09586
BURGOS;ORON;09219
BURGOS;ORRANTIA;09585
BURGOS;OSEGUERA;09588
BURGOS;OTEDO;09556
BURGOS;OTEO DE LOSA;09512
BURGOS;OVILLA;09589
BURGOS;OZANA;09217
BURGOS;PADILLA DE ABAJO;09109
BURGOS;PADILLA DE ARRIBA;09108
BURGOS;PADRONES DE BUREBA;09593
BURGOS;PAJARES;09212
BURGOS;PALACIO DE HORNES;09587
BURGOS;PALACIO DE SALDA—UELA;09620
BURGOS;PALACIO DE SIONES;09589
BURGOS;PALACIOS DE BENAVER;09130
BURGOS;PALACIOS DE LA SIERRA;09680
BURGOS;PALACIOS DE RIOPISUERGA;09107
BURGOS;PALAZUELOS DE CUESTAURRIA;09213
BURGOS;PALAZUELOS DE LA SIERRA;09198
BURGOS;PALAZUELOS DE MU—O;09226
BURGOS;PALAZUELOS DE VILLADIEGO;09124
BURGOS;PAMPLIEGA;09220
BURGOS;PANCORBO;09280
BURGOS;PANGUA;09294
BURGOS;PANGUSION;09212
BURGOS;PANIZARES;09559
BURGOS;PANTANO DE ARLANZON;09199
BURGOS;PANTANO DE ORDUNTE;09585
BURGOS;PARA;09567
BURGOS;PARADORES DE BRICIA;09572
BURGOS;PARADORES DE MENA;09587
BURGOS;PARALACUESTA;09515
BURGOS;PARAMO DEL ARROYO;09131
BURGOS;PARAYUELO;09212
BURGOS;PARDILLA;09462
BURGOS;PARESOTAS;09512
BURGOS;PARIZA;09216
BURGOS;PARTE DE BUREBA, LA;09249
BURGOS;PARTE DE SOTOSCUEVA, LA;09568
BURGOS;PARTE, LA;09133
BURGOS;PARTEARROYO;09587
BURGOS;PARTIDO DE LA SIERRA EN TOBALI;09211
BURGOS;PAUL DE VALDELUCIO;09127
BURGOS;PAULES DE LARA;09640
BURGOS;PAULES DEL AGUA;09345
BURGOS;PEDROLA DEL PARAMO;09133
BURGOS;PEDROSA DE ARCELLARES;09127
BURGOS;PEDROSA DE DUERO;09314
BURGOS;PEDROSA DE MU—O;09239
BURGOS;PEDROSA DE RIO URBEL;09131
BURGOS;PEDROSA DE TOBALINA;09549
BURGOS;PEDROSA DE VALDEPORRES;09574
BURGOS;PEDROSA DEL PRINCIPE;09119
BURGOS;PEDRUZO;09217
BURGOS;PE—ACOBA;09610
BURGOS;PE—AHORADA;09591
BURGOS;PE—ALBA DE CASTRO;09454
BURGOS;PE—ALBA DE MANZANEDO;09558
BURGOS;PE—ARANDA DE DUERO;09410
BURGOS;PENCHES;09593
BURGOS;PEONES DE AMAYA;09136
BURGOS;PERAL DE ARLANZA;09342
BURGOS;PEREDA;09568
BURGOS;PEREX DE LOSA;09512
BURGOS;PESADAS;09559
BURGOS;PESQUERA DE EBRO;09146
BURGOS;PIEDRA, LA;09125
BURGOS;PIEDRAHITA DE JUARROS;09292
BURGOS;PIEDRAHITA DE MU—O;09613
BURGOS;PIERNIGAS;09246
BURGOS;PINEDA DE LA SIERRA;09199
BURGOS;PINEDA DE TRASMONTE;09349
BURGOS;PINEDILLO;09345
BURGOS;PINILLA DE ARLANZA;09342
BURGOS;PINILLA DE LOS BARRUECOS;09612
BURGOS;PINILLA DE LOS MOROS;09613
BURGOS;PINILLA TRASMONTE;09610
BURGOS;PINILLOS DE ESGUEVA;09350
BURGOS;PINO DE BUREBA;09246
BURGOS;PLAGARO;09212
BURGOS;PLUMAREJOS;09452
BURGOS;POBLACION DE ARREBA;09572
BURGOS;POBLACION DE VALDIVIELSO;09559
BURGOS;POMAR;09513
BURGOS;PORQUERA DE BUTRON;09551
BURGOS;PORTILLA;09214
BURGOS;POZA DE LA SAL;09246
BURGOS;PRADA, LA;09212
BURGOS;PRADANOS DE BUREBA;09248
BURGOS;PRADANOS DEL TOZO;09126
BURGOS;PRADILLA DE HOZ DE ARREBA;09572
BURGOS;PRADOLAMATA;09515
BURGOS;PRADOLUENGO;09260
BURGOS;PRESENCIO;09228
BURGOS;PRESILLA, LA;09585
BURGOS;PRESILLAS;09233
BURGOS;PROMEDIANO;09212
BURGOS;PUEBLA DE ARGANZON, LA;09294
BURGOS;PUENTEARENAS;09559
BURGOS;PUENTEDEY;09557
BURGOS;PUENTEDURA;09347
BURGOS;PUENTES DE AMAYA;09136
BURGOS;PURAS DE VILLAFRANCA;09258
BURGOS;QUECEDO DE VALDIVIELSO;09559
BURGOS;QUEMADA;09454
BURGOS;QUINCOCES DE YUSO;09510
BURGOS;QUINTANA DE LOS PRADOS;09569
BURGOS;QUINTANA DE RUEDA, LA;09555
BURGOS;QUINTANA DE VALDIVIELSO;09559
BURGOS;QUINTANA DEL PIDIO;09370
BURGOS;QUINTANA DEL PINO;09125
BURGOS;QUINTANA ENTREPE—AS;09549
BURGOS;QUINTANA MARTIN GALINDEZ;09210
BURGOS;QUINTANABALDO;09574
BURGOS;QUINTANABUREBA;09246
BURGOS;QUINTANADUE—AS;09197
BURGOS;QUINTANAELEZ;09244
BURGOS;QUINTANAHEDO;09569
BURGOS;QUINTANAJUAR;09142
BURGOS;QUINTANALACUESTA;09515
BURGOS;QUINTANALARA;09194
BURGOS;QUINTANALOMA;09142
BURGOS;QUINTANALORANCO;09248
BURGOS;QUINTANAMACE;09514
BURGOS;QUINTANAMANVIRGO;09314
BURGOS;QUINTANAMARIA;09213
BURGOS;QUINTANANTELLO;09572
BURGOS;QUINTANAOPIO;09593
BURGOS;QUINTANAORTU—O;09140
BURGOS;QUINTANAPALLA;09290
BURGOS;QUINTANAR DE LA SIERRA;09670
BURGOS;QUINTANARRAYA;09454
BURGOS;QUINTANARRIO;09141
BURGOS;QUINTANARRUZ;09141
BURGOS;QUINTANAS DE VALDELUCIO;09127
BURGOS;QUINTANASECA;09211
BURGOS;QUINTANAURRIA;09246
BURGOS;QUINTANAVIDES;09292
BURGOS;QUINTANILLA CABE ROJAS;09246
BURGOS;QUINTANILLA CABE SOTO;09244
BURGOS;QUINTANILLA CABRERA;09640
BURGOS;QUINTANILLA COLINA;09146
BURGOS;QUINTANILLA DE LA MATA;09349
BURGOS;QUINTANILLA DE LA OJADA;09512
BURGOS;QUINTANILLA DE LA PRESA;09129
BURGOS;QUINTANILLA DE LAS CARRETAS;09230
BURGOS;QUINTANILLA DE LAS VI—AS;09620
BURGOS;QUINTANILLA DE LOS ADRIANOS;09513
BURGOS;QUINTANILLA DE PIENZA;09514
BURGOS;QUINTANILLA DE RICUERDA;09492
BURGOS;QUINTANILLA DE RIOFRESNO;09135
BURGOS;QUINTANILLA DE SAN ROMAN;09571
BURGOS;QUINTANILLA DE SANTA GADEA;09571
BURGOS;QUINTANILLA DE SIONES;09589
BURGOS;QUINTANILLA DEL AGUA Y TORDUEL;09347
BURGOS;QUINTANILLA DEL COCO;09348
BURGOS;QUINTANILLA DEL MONTE EN RIOJA;09259
BURGOS;QUINTANILLA DEL MONTE JUARROS;09292
BURGOS;QUINTANILLA DEL REBOLLAR;09568
BURGOS;QUINTANILLA DEL RIO;09593
BURGOS;QUINTANILLA ESCALADA;09145
BURGOS;QUINTANILLA MONTECABEZAS;09549
BURGOS;QUINTANILLA PEDRO ABARCA;09125
BURGOS;QUINTANILLA RIO PICO;09192
BURGOS;QUINTANILLA SAN GARCIA;09271
BURGOS;QUINTANILLA SOBRESIERRA;09141
BURGOS;QUINTANILLA SOCIGUENZA;09556
BURGOS;QUINTANILLA SOMU—O;09239
BURGOS;QUINTANILLA SOPE—A;09569
BURGOS;QUINTANILLA SOTOSCUEVA;09568
BURGOS;QUINTANILLA URRILLA;09614
BURGOS;QUINTANILLA VALDEVODRES;09557
BURGOS;QUINTANILLA VIVAR;09140
BURGOS;QUINTANILLABON;09249
BURGOS;QUINTANILLAS DE BURGOS, LAS;09131
BURGOS;QUINTANILLAS, LAS;09515
BURGOS;QUINTANILLEJA;09196
BURGOS;QUISICEDO SOTOSCUEVA;09568
BURGOS;RABANERA DEL PINAR;09660
BURGOS;RABANOS;09268
BURGOS;RABE DE LAS CALZADAS;09130
BURGOS;RABE DE LOS ESCUDEROS;09349
BURGOS;RAD, LA (BARRUELO DE VILLARCAYO);09554
BURGOS;RAD, LA (BASCONCILLOS DEL TOZO);09125
BURGOS;RAHEDO;09591
BURGOS;RANEDO;09212
BURGOS;RANERA;09211
BURGOS;REBOLLAR, EL;09568
BURGOS;REBOLLEDA, LA;34492
BURGOS;REBOLLEDAS, LAS;09150
BURGOS;REBOLLEDILLO;34492
BURGOS;REBOLLEDO DE LA TORRE;34492
BURGOS;REBOLLEDO DE TRASPE—A;09124
BURGOS;RECUENCO;09514
BURGOS;REDECILLA DEL CAMINO;09259
BURGOS;REDECILLA DEL CAMPO;09270
BURGOS;REDONDO;09568
BURGOS;REGUMIEL DE LA SIERRA;09693
BURGOS;REINOSO;09248
